,reviews_rating,user_sentiment,reviews_text
27831,5,Negative,I got the collectable for me and one for my nieces.
27833,5,Negative,Gave this as a Chrismas gift. My Grandson is hooked on these. I enjoy them too. Can't go wrong with Planes!
27851,5,Negative,My 6 year old nephew watches this movie at least 3 times a week and isn't tired of it yet.
27855,5,Negative,Saw it in the theaters & couldnt wait to add to our collection!
27862,5,Negative,My grandkids watch this movie all the time. I let them watch the regular DVD and I keep the blu-ray intact for when we're all sitting around and watching.
27871,5,Negative,My nephew watches this movie every day and loves it
27889,5,Negative,"Terrific.............,................................."
27892,5,Negative,I got this as a gift for the planes lovers in our family.
27898,5,Negative,Must have!!!!! My daughter and sons watch this movie all day
27931,5,Negative,Got this for the kiddies and they sat through it without getting up once
27946,5,Negative,Bought this for my (almost) 5-year old grandson who is just crazy over the Disney Cars & Airplanes movies!
27966,5,Negative,Feel like I can only review on if it plays not on content as that is subjective.It plays as desired.
27987,5,Negative,My son wanted this movie as he has grown up on the Cars franchise. It's a mix of Cars and Rescue Heroes.
27990,5,Negative,My so. Loves this movie he's wanting to watch it every day
28001,5,Negative,My Grandson loves the Planes: Fire & Rescue DVD. He watches it all the time.
28003,5,Negative,Gave my grandson this movie for Christmas and he went crazy! Loves to watch the over and over. Highly recommend!!!!
28011,5,Negative,This is an awrsome movie for all members of the family!!! A must have for the family collection!!!
28024,5,Negative,Birthday present for a grandson-for August.Will know then how he likes it.
28038,5,Negative,"After cars, Cars2 and Planes, I figured I would get the Planes sequel-it did not disappoint."
28055,5,Negative,Kept my boys entertained on a road trip and as a parent that is all you can ask for
28070,5,Negative,Well...we have now seen this movie 50 times going on 1000...he loves this movie.
28081,5,Negative,"My grandson loves the movie. We have watched it almost daily and with the music, it's not to hard for Grandma to have the movie on daily as well. ACDC music in a kids movie. It works."
28092,5,Negative,"Grandson takes this movie everywhere he goes, and want all to see."
28095,5,Negative,My son loves this movie and received it as a gift.
28097,5,Negative,My son loves this movies and watches it over and over
28101,5,Negative,Have not seen it yet. I can not review the movie myself.
28110,5,Negative,My son just turned 3 - saw it in the theater and of course had to buy it. He is an active kid who can't sit still yet he sits start to finish for this movie!
28132,5,Negative,My son loves this movie he has seen it like a million times
28175,5,Negative,"My son loves this sequel...between planes, fire rescue and the fire itself it is a little boys nirvana...lol"
28179,5,Negative,This is one of those movies that you won't dread watching with your kids.
28237,5,Negative,"I have a big Disney fan at home, and she did not see this in the theaters"
28249,5,Negative,We bought the movie on sale and it came s a 3 d hologram on the front. Has blu ray DVD and digital copy to watch anywhere.
28287,5,Negative,brought as a gift. also for my grandson who loves it!!
28298,5,Negative,My son is a big disney plane fan so i had to get this he loves dusty and crew
28310,5,Negative,Fan of the movie cars especially fan of the movie planes......
28335,5,Negative,My kids will watch this movie at least three ( 3)times a day !
28349,5,Negative,Purchased this movie for a Christmas gift for our grandson.
28368,4,Negative,I put this in my DVD in the car and the kids go wild! My only complaint is that...I wish it matched the CD. Only 11 Songs on DVD and 20 on CD.
28371,5,Negative,My son loves it! He'll sit and watch it for as long as I will let him!
28372,5,Negative,My child loves to watch the little short's on Disney Channel with choo choo soul. This was just as expected!
28380,5,Negative,She is out second one we have one for each DVD player for her.
28386,5,Negative,My Grandson loves this DVD. He plays it over and over again. It has lots to dance and sing along to. Train lovers delight.
28387,5,Negative,"This DVD is a lifesaver, my son LOVES it. He will sit there and watch over and over if I let him."
28391,5,Negative,Grandson addicted to this show. Loves it
28400,4,Negative,This products detabgles and moistures my daughter's curls effortlessly! But you sent us an expired coupon for the product via mail!
28435,5,Negative,"Bought Barielle Nail Rebuilding Protein Intensive Nail Renewal Oil in mid-April, 2016.Before using these products my nails peeled, chipped and broke easily (even with layers of high end nail products).After following the Barielle Nail Rebuilding Protein instructions for the 1st 2 weeks I used used it as a base coat under my normal polish.Supplementing it with the Intensive Nail Renewal Oil twice a day.As of mid-May my nails are stronger, no longer chip nor peeled. I was amazed.With my own base coat, after a few days of normal household chores the polish would peel and chip.With Barielle Nail Rebuilding Protein as a base coat, it lasts almost 2 weeks with just a little touch up.My nails look so nice with just Barielle Nail Rebuilding Protein I often don't bother with colored polish. See photo.I highly recommend both products."
28441,5,Negative,Yummy
28443,5,Negative,I caught my husband drinking it out of the jar...
28445,5,Negative,sometimes hard to find. seem to be out of it alot .
28507,4,Negative,"I bought this for my daughter and her baby, that will be arriving soon. So she can rock my lil grandson to sleep in comfort."
28728,4,Negative,I like the idea that the fruit is on the bottom and you can whip it up yourself. This took some discovery.
28771,5,Negative,Saves time and money!
28796,5,Negative,"well made, well thought out, room for everything"
28797,5,Negative,"Lightweight, a full month's view at once, and faintly ruled throughout without printed appointment times or anything else to clutter up my entries. Also general note blocks for each month + extra note pages in back."
28798,5,Negative,"It is big, thin, and provides a lot of space for information."
28810,5,Negative,"The shower stall had some stains that would not come out with any other cleanser. I even tried Ajax with bleach, but it did not work. Mrs. Meyer's removed the stains when I followed the simple instructions."
